Name,iso,counter,year,id,PPG stock,PPG Bi,PPG bonds,PPG multi,PPG Off,PPG Prv,Multilateral ($ million),Bilateral ($ million),Bonds ($ million),Other private ($ million),INT ($ million),AMT ($ million),PPG stock ($ million)
Timor-Leste,TLS,World,2012,TLS2012,10000.00,0.00,0.00,10000.00,10000.00,..,0.01,0.00,0.00,0.00,0.00,0.00,0.01
Timor-Leste,TLS,World,2013,TLS2013,7314579.30,2630579.30,0.00,4684000.00,7314579.30,..,4.68,2.63,0.00,0.00,0.05,0.00,7.31
Timor-Leste,TLS,World,2014,TLS2014,21841087.50,2296087.50,0.00,19545000.00,21841087.50,..,19.55,2.30,0.00,0.00,0.18,0.00,21.84
Timor-Leste,TLS,World,2015,TLS2015,45718755.20,2298755.20,0.00,43420000.00,45718755.20,..,43.42,2.30,0.00,0.00,0.30,0.00,45.72
Timor-Leste,TLS,World,2016,TLS2016,70518575.30,2371575.30,0.00,68147000.00,70518575.30,..,68.15,2.37,0.00,0.00,0.81,0.00,70.52
Timor-Leste,TLS,World,2017,TLS2017,110538690.00,9149690.00,0.00,101389000.00,110538690.00,..,101.39,9.15,0.00,0.00,1.48,0.25,110.54
Timor-Leste,TLS,World,2018,TLS2018,144718419.80,13209419.80,0.00,131509000.00,144718419.80,..,131.51,13.21,0.00,0.00,2.49,0.68,144.72
Timor-Leste,TLS,World,2019,TLS2019,191217193.50,24899193.50,0.00,166318000.00,191217193.50,..,166.32,24.90,0.00,0.00,3.81,3.25,191.22
Timor-Leste,TLS,World,2020,TLS2020,220237139.90,30850139.90,0.00,189387000.00,220237139.90,..,189.39,30.85,0.00,0.00,4.11,3.94,220.24
Timor-Leste,TLS,World,2021,TLS2021,232407556.60,31783556.60,0.00,200624000.00,232407556.60,..,200.62,31.78,0.00,0.00,3.24,6.36,232.41
Timor-Leste,TLS,World,2022,TLS2022,..,..,0.00,..,..,..,213.96,32.46,0.00,0.00,4.03,10.47,246.42
Timor-Leste,TLS,World,2023,TLS2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,11.60,18.53,0.00
Timor-Leste,TLS,World,2024,TLS2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,World,2025,TLS2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,World,2026,TLS2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,World,2027,TLS2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,World,2028,TLS2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,World,2029,TLS2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Togo,TGO,World,2000,TGO2000,1229633542.90,463163164.60,0.00,766470378.30,1229633542.90,..,766.47,463.16,0.00,0.00,4.64,9.94,1229.63
Togo,TGO,World,2001,TGO2001,1203790026.60,450257910.50,0.00,753532116.10,1203790026.60,..,753.53,450.26,0.00,0.00,6.35,12.29,1203.79
Togo,TGO,World,2002,TGO2002,1335739734.60,513237901.10,0.00,822501833.50,1335739734.60,..,822.50,513.24,0.00,0.00,0.91,1.60,1335.74
Togo,TGO,World,2003,TGO2003,1497663898.30,590000552.90,0.00,907663345.40,1497663898.30,..,907.66,590.00,0.00,0.00,1.43,1.74,1497.66
Togo,TGO,World,2004,TGO2004,1598486796.30,641868526.80,0.00,956618269.50,1598486796.30,..,956.62,641.87,0.00,0.00,1.49,2.86,1598.49
Togo,TGO,World,2005,TGO2005,1439529599.40,560367511.20,0.00,879162088.20,1439529599.40,..,879.16,560.37,0.00,0.00,0.34,7.95,1439.53
Togo,TGO,World,2006,TGO2006,1538154767.30,596218980.40,0.00,941935786.90,1538154767.30,..,941.94,596.22,0.00,0.00,1.88,15.34,1538.15
Togo,TGO,World,2007,TGO2007,1637822930.10,643528433.60,0.00,994294496.50,1637822930.10,..,994.29,643.53,0.00,0.00,1.49,3.82,1637.82
Togo,TGO,World,2008,TGO2008,1465904617.80,618924520.70,0.00,846980097.10,1465904617.80,..,846.98,618.92,0.00,0.00,51.25,140.10,1465.90
Togo,TGO,World,2009,TGO2009,1475220958.90,645932343.00,0.00,829288615.90,1475220958.90,..,829.29,645.93,0.00,0.00,13.14,39.48,1475.22
Togo,TGO,World,2010,TGO2010,998854062.00,146699728.10,0.00,852154333.90,998854062.00,..,852.15,146.70,0.00,0.00,8.03,27.78,998.85
Togo,TGO,World,2011,TGO2011,364891918.40,151601224.40,0.00,213290694.00,364891918.40,..,213.29,151.60,0.00,0.00,4.85,9.96,364.89
Togo,TGO,World,2012,TGO2012,445469956.20,237679310.70,0.00,207790645.50,445469956.20,..,207.79,237.68,0.00,0.00,9.63,13.02,445.47
Togo,TGO,World,2013,TGO2013,585012179.80,259396943.40,0.00,275969015.50,535365958.90,49646220.90,275.97,259.40,0.00,49.65,12.04,37.22,585.01
Togo,TGO,World,2014,TGO2014,707264754.80,364149088.50,0.00,310337394.50,674486483.00,32778271.80,310.34,364.15,0.00,32.78,16.25,31.28,707.26
Togo,TGO,World,2015,TGO2015,833390843.10,454153201.20,0.00,348272836.50,802426037.70,30964805.40,348.27,454.15,0.00,30.96,19.30,24.24,833.39
Togo,TGO,World,2016,TGO2016,988612235.10,547165818.00,0.00,421923431.00,969089249.00,19522986.10,411.41,547.17,0.00,19.52,23.58,41.64,978.10
Togo,TGO,World,2017,TGO2017,1157313154.70,614413794.80,0.00,531766258.00,1146180052.80,11133101.90,509.26,614.41,0.00,11.13,22.97,51.65,1134.80
Togo,TGO,World,2018,TGO2018,1180710884.90,620267050.10,0.00,556810749.80,1177077799.90,3633085.00,532.52,620.27,0.00,3.63,26.98,54.71,1156.42
Togo,TGO,World,2019,TGO2019,1369930608.70,604256094.80,0.00,649262188.90,1253518283.70,116412325.00,625.84,604.26,0.00,116.41,26.14,60.39,1346.51
Togo,TGO,World,2020,TGO2020,1754965619.20,635165404.80,0.00,811280278.20,1446445683.00,308519936.20,784.88,635.17,0.00,308.52,32.55,53.29,1728.56
Togo,TGO,World,2021,TGO2021,1765083499.90,676573821.80,0.00,802517984.70,1479091806.50,285991693.40,776.30,656.51,0.00,285.99,36.88,70.87,1718.81
Togo,TGO,World,2022,TGO2022,..,..,0.00,..,..,..,815.95,610.03,0.00,264.63,36.84,140.01,1690.61
Togo,TGO,World,2023,TGO2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,42.53,155.09,0.00
Togo,TGO,World,2024,TGO2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Togo,TGO,World,2025,TGO2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Togo,TGO,World,2026,TGO2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Togo,TGO,World,2027,TGO2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Togo,TGO,World,2028,TGO2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Togo,TGO,World,2029,TGO2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tonga,TON,World,2000,TON2000,65000615.60,11561947.60,0.00,53438668.00,65000615.60,0.00,53.44,11.56,0.00,0.00,0.88,3.67,65.00
Tonga,TON,World,2001,TON2001,62558642.10,13488779.50,0.00,49069862.60,62558642.10,..,49.07,13.49,0.00,0.00,0.63,2.02,62.56
Tonga,TON,World,2002,TON2002,71779705.50,13521434.70,0.00,58258270.80,71779705.50,..,58.26,13.52,0.00,0.00,0.70,2.70,71.78
Tonga,TON,World,2003,TON2003,82864458.80,15306791.10,0.00,67557667.70,82864458.80,..,67.56,15.31,0.00,0.00,0.84,2.75,82.86
Tonga,TON,World,2004,TON2004,83389013.30,13915555.10,0.00,69473458.20,83389013.30,..,69.47,13.92,0.00,0.00,0.90,3.33,83.39
Tonga,TON,World,2005,TON2005,79506330.50,12336554.10,0.00,67169776.40,79506330.50,..,67.17,12.34,0.00,0.00,1.23,3.66,79.51
Tonga,TON,World,2006,TON2006,81568995.00,11804839.20,0.00,69764155.80,81568995.00,..,69.76,11.80,0.00,0.00,0.83,3.18,81.57
Tonga,TON,World,2007,TON2007,86468615.10,11223650.40,0.00,75244964.70,86468615.10,..,75.24,11.22,0.00,0.00,1.13,3.56,86.47
Tonga,TON,World,2008,TON2008,88823303.60,16641943.10,0.00,72181360.50,88823303.60,..,72.18,16.64,0.00,0.00,1.70,3.75,88.82
Tonga,TON,World,2009,TON2009,104575697.80,30780459.30,0.00,72910510.80,103690970.10,884727.70,72.91,30.78,0.00,0.88,1.43,2.41,104.58
Tonga,TON,World,2010,TON2010,143506405.50,71653827.30,0.00,70757316.30,142411143.60,1095261.90,70.76,71.65,0.00,1.10,2.35,2.66,143.51
Tonga,TON,World,2011,TON2011,181062254.80,112049368.70,0.00,67980486.20,180029854.90,1032399.90,67.98,112.05,0.00,1.03,2.66,3.34,181.06
Tonga,TON,World,2012,TON2012,187845782.40,121518470.20,0.00,65440212.40,186958682.60,887099.80,65.44,121.52,0.00,0.89,2.92,3.45,187.85
Tonga,TON,World,2013,TON2013,189424773.00,125887238.80,0.00,62961327.20,188848566.00,576207.00,62.96,125.89,0.00,0.58,3.07,3.52,189.42
Tonga,TON,World,2014,TON2014,186388150.90,124880372.60,0.00,61365883.70,186246256.30,141894.60,61.37,124.88,0.00,0.14,2.56,3.98,186.39
Tonga,TON,World,2015,TON2015,175219326.90,117087267.90,0.00,58132059.00,175219326.90,0.00,58.13,117.09,0.00,0.00,2.86,3.57,175.22
Tonga,TON,World,2016,TON2016,165564622.20,105182882.90,0.00,60381739.30,165564622.20,..,60.38,105.18,0.00,0.00,2.72,3.46,165.56
Tonga,TON,World,2017,TON2017,183700121.50,112261195.40,0.00,71438926.10,183700121.50,..,71.44,112.26,0.00,0.00,2.73,2.84,183.70
Tonga,TON,World,2018,TON2018,177847621.80,103611265.10,0.00,74236356.70,177847621.80,..,74.24,103.61,0.00,0.00,3.35,6.16,177.85
Tonga,TON,World,2019,TON2019,177546938.50,101624159.20,0.00,75922779.30,177546938.50,..,75.92,101.62,0.00,0.00,2.74,2.73,177.55
Tonga,TON,World,2020,TON2020,185100964.10,107623223.10,0.00,77477741.00,185100964.10,..,77.48,107.62,0.00,0.00,1.31,4.69,185.10
Tonga,TON,World,2021,TON2021,186246381.50,112551959.00,0.00,73694422.50,186246381.50,..,73.69,112.55,0.00,0.00,2.06,2.73,186.25
Tonga,TON,World,2022,TON2022,..,..,0.00,..,..,..,67.84,97.36,0.00,0.00,2.66,8.06,165.20
Tonga,TON,World,2023,TON2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,2.63,18.53,0.00
Tonga,TON,World,2024,TON2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tonga,TON,World,2025,TON2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tonga,TON,World,2026,TON2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tonga,TON,World,2027,TON2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tonga,TON,World,2028,TON2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tonga,TON,World,2029,TON2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,World,2000,TUN2000,8888330085.30,2616349177.70,1327378143.50,3476530182.60,6092879360.30,2795450725.00,3476.53,2616.35,1327.38,1468.07,479.11,1264.10,8888.33
Tunisia,TUN,World,2001,TUN2001,9112725678.20,2548710465.30,1641539844.40,3689161906.00,6237872371.30,2874853306.90,3689.16,2548.71,1641.54,1233.31,418.66,824.46,9112.73
Tunisia,TUN,World,2002,TUN2002,10978918010.00,2800214823.10,2432746490.70,4536769881.10,7336984704.20,3641933305.80,4536.77,2800.21,2432.75,1209.19,468.58,903.01,10978.92
Tunisia,TUN,World,2003,TUN2003,13240120776.60,3221313878.10,3314923916.80,5499981205.50,8721295083.60,4518825693.00,5499.98,3221.31,3314.92,1203.90,527.71,979.42,13240.12
Tunisia,TUN,World,2004,TUN2004,14599613036.80,3297386210.00,3739502125.10,6302162159.90,9599548369.90,5000064666.90,6302.16,3297.39,3739.50,1260.56,556.00,1359.03,14599.61
Tunisia,TUN,World,2005,TUN2005,13101878630.90,2883347176.90,3509938093.10,5635120719.50,8518467896.40,4583410734.50,5635.12,2883.35,3509.94,1073.47,583.91,1136.42,13101.88
Tunisia,TUN,World,2006,TUN2006,13585430738.70,3034999134.60,3635988194.70,5864138058.70,8899137193.30,4686293545.40,5864.14,3035.00,3635.99,1050.31,601.11,1588.65,13585.43
Tunisia,TUN,World,2007,TUN2007,14700261330.30,3266938844.90,3899002254.30,6479032995.00,9745971839.90,4954289490.40,6479.03,3266.94,3899.00,1055.29,621.51,1506.34,14700.26
Tunisia,TUN,World,2008,TUN2008,14634868714.20,3284599552.70,4050104340.20,6164235960.30,9448835513.00,5186033201.20,6164.24,3284.60,4050.10,1135.93,632.50,1071.90,14634.87
Tunisia,TUN,World,2009,TUN2009,15042008314.20,3378027895.70,3776249516.40,6764651378.50,10142679274.20,4899329040.00,6764.65,3378.03,3776.25,1123.08,600.35,1246.84,15042.01
Tunisia,TUN,World,2010,TUN2010,14865157120.70,3404326920.10,3819318823.70,6984969689.50,10389296609.60,4475860511.10,6984.97,3404.33,3819.32,656.54,548.04,1410.91,14865.16
Tunisia,TUN,World,2011,TUN2011,15124957293.60,3591917096.40,3063383750.00,7854614101.10,11446531197.50,3678426096.10,7854.61,3591.92,3063.38,615.04,561.06,1773.70,15124.96
Tunisia,TUN,World,2012,TUN2012,16706627183.10,3680830673.00,3571298915.10,8888683685.80,12569514358.80,4137112824.30,8888.68,3680.83,3571.30,565.81,503.39,1630.13,16706.63
Tunisia,TUN,World,2013,TUN2013,16980216295.50,3737625327.40,3110191756.90,9575843673.60,13313469001.00,3666747294.50,9575.84,3737.63,3110.19,556.56,489.62,1388.58,16980.22
Tunisia,TUN,World,2014,TUN2014,17039865704.50,3616962746.60,3777636021.40,8979997048.50,12596959795.10,4442905909.40,8980.00,3616.96,3777.64,665.27,551.60,1217.57,17039.87
Tunisia,TUN,World,2015,TUN2015,18142395684.60,3441667770.70,4729401161.80,9139280842.70,12580948613.40,5561447071.20,9139.28,3441.67,4729.40,832.05,444.95,1142.29,18142.40
Tunisia,TUN,World,2016,TUN2016,18643314877.70,3412545642.20,5268112602.80,9228684742.70,12641230384.90,6002084492.80,9228.68,3412.81,5268.11,733.97,464.10,1193.67,18643.58
Tunisia,TUN,World,2017,TUN2017,22296096252.60,3740025108.40,6705427037.20,11013635835.00,14753660943.40,7542435309.20,11013.64,3740.36,6705.43,837.01,455.84,1777.69,22296.44
Tunisia,TUN,World,2018,TUN2018,22577341487.00,3610282983.00,7239399643.60,10995972539.90,14606255522.90,7971085964.10,10998.00,3627.64,7239.40,731.69,549.87,1381.34,22596.72
Tunisia,TUN,World,2019,TUN2019,23750223435.30,4532881298.10,7278063137.80,11290866277.50,15823747575.60,7926475859.70,11338.04,4550.00,7278.06,648.41,572.80,1931.48,23814.51
Tunisia,TUN,World,2020,TUN2020,25703086227.90,5425122430.50,6877414500.20,12774065202.60,18199187633.10,7503898594.80,12825.49,5443.75,6877.41,626.48,583.31,1813.55,25773.14
Tunisia,TUN,World,2021,TUN2021,23064462802.20,5541269937.90,5275109047.30,11736279512.70,17277549450.60,5786913351.60,12119.40,5218.69,5275.11,511.80,556.65,2908.23,23125.01
Tunisia,TUN,World,2022,TUN2022,..,..,0.00,..,..,..,11798.90,4825.37,4485.42,411.97,527.92,2293.90,21521.66
Tunisia,TUN,World,2023,TUN2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,653.53,2509.30,0.00
Tunisia,TUN,World,2024,TUN2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,World,2025,TUN2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,World,2026,TUN2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,World,2027,TUN2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,World,2028,TUN2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,World,2029,TUN2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,World,2000,TUR2000,55736411677.60,5988518613.70,20392323340.50,5683791624.70,11672310238.40,44064101439.20,5683.79,5988.52,20392.32,23671.78,3467.11,6268.40,55736.41
Turkiye,TUR,World,2001,TUR2001,53691106817.50,5344917334.20,19288453255.10,6110720006.30,11455637340.50,42235469477.00,6110.72,5344.92,19288.45,22947.02,3842.44,7669.91,53691.11
Turkiye,TUR,World,2002,TUR2002,59605388719.90,5790489019.40,21621351161.60,6723567805.70,12514056825.10,47091331894.80,6723.57,5790.81,21621.35,25471.69,3627.08,6443.06,59607.42
Turkiye,TUR,World,2003,TUR2003,65585464344.20,6307014843.00,26990503464.60,6609327276.70,12916342119.70,52669122224.50,6609.33,6308.44,26990.50,25682.87,3962.83,8495.03,65591.14
Turkiye,TUR,World,2004,TUR2004,69775446874.70,6110762569.00,29541585925.40,7794171823.80,13904934392.80,55870512481.90,7794.17,6112.79,29541.59,26335.16,4124.58,8024.81,69783.71
Turkiye,TUR,World,2005,TUR2005,64436027296.70,4886523996.70,29408626335.90,7629659413.70,12516183410.40,51919843886.30,7629.66,4888.96,29408.63,22516.62,4637.08,7957.71,64443.87
Turkiye,TUR,World,2006,TUR2006,69901752003.30,4810918518.60,33450527910.80,8758119163.70,13569037682.30,56332714321.00,8759.62,4814.04,33450.53,22888.22,4603.96,6133.46,69912.40
Turkiye,TUR,World,2007,TUR2007,82687731716.20,5224447856.30,41032694000.00,12141344217.70,17365792074.00,65321939642.20,12145.05,5227.94,41032.69,24295.98,5455.46,6411.94,82701.66
Turkiye,TUR,World,2008,TUR2008,83916502475.30,6193316456.30,40611773000.00,13828634493.10,20021950949.40,63894551525.90,13834.92,6196.61,40611.77,23289.15,5337.48,7735.46,83932.46
Turkiye,TUR,World,2009,TUR2009,87184897955.50,6513477164.30,42431505000.00,16801296635.60,23314773799.90,63870124155.60,16808.06,6516.89,42431.51,21445.21,4954.70,6474.48,87201.67
Turkiye,TUR,World,2010,TUR2010,93280799218.10,7005453928.90,45773650000.00,19923523290.00,26928977218.90,66351821999.20,19932.39,7008.62,45773.65,20584.29,4692.51,6027.90,93298.95
Turkiye,TUR,World,2011,TUR2011,95225327622.80,7172435685.10,47020256000.00,21838794450.70,29011230135.80,66214097487.00,21860.06,7175.50,47020.26,19199.76,4762.02,6529.07,95255.59
Turkiye,TUR,World,2012,TUR2012,100204873925.00,6575166636.50,52445684055.40,24357315851.70,30932482488.20,69272391436.80,24415.89,6578.29,52445.68,16832.63,4771.37,5713.09,100272.50
Turkiye,TUR,World,2013,TUR2013,106348366849.90,6109442553.00,58426866405.50,27096771921.30,33206214474.30,73142152375.60,27239.06,6112.71,58426.87,14721.23,4529.92,5095.07,106499.86
Turkiye,TUR,World,2014,TUR2014,105590899584.90,5875295262.40,62694071021.20,26281204148.60,32156499411.00,73434400173.90,26471.00,5878.09,62694.07,10745.30,4611.94,7139.03,105788.46
Turkiye,TUR,World,2015,TUR2015,103391806065.90,5570399679.20,64242882989.70,25252867783.80,30823267463.00,72568538602.90,25464.14,5572.78,64242.88,8329.88,4396.70,6534.19,103609.68
Turkiye,TUR,World,2016,TUR2016,108332860774.70,5286707793.50,67641028939.40,25698626750.20,30985334543.70,77347526231.00,25920.83,5288.89,67641.03,9710.35,4499.57,8440.64,108561.10
Turkiye,TUR,World,2017,TUR2017,118562347955.70,6090651074.60,74435662262.10,28625318685.90,34715969760.50,83846378195.20,28843.97,6092.99,74435.66,9414.82,4875.76,11861.15,118787.45
Turkiye,TUR,World,2018,TUR2018,123161484980.40,6262773741.50,78306436528.50,28383645182.20,34646418923.70,88515066056.70,28576.48,6264.87,78306.44,10212.29,4890.98,10843.19,123360.08
Turkiye,TUR,World,2019,TUR2019,128689965934.60,7496977576.70,83806491630.70,26957570760.70,34454548337.40,94235417597.20,27133.02,7498.91,83806.49,10446.29,5544.49,12931.52,128884.70
Turkiye,TUR,World,2020,TUR2020,137652580217.70,7043489281.90,89849586565.10,27822619649.40,34866108931.30,102786471286.40,27962.54,7052.63,89849.59,13178.35,5742.99,12476.49,138043.10
Turkiye,TUR,World,2021,TUR2021,140645176652.50,5543323996.70,92361664067.30,25621399286.80,31164723283.50,109480453369.00,25719.96,6834.22,91611.66,15049.41,6064.06,15986.48,139215.25
Turkiye,TUR,World,2022,TUR2022,..,..,0.00,..,..,..,24579.02,6927.04,94093.82,14457.29,6317.77,15078.44,140057.18
Turkiye,TUR,World,2023,TUR2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,7629.08,16605.85,0.00
Turkiye,TUR,World,2024,TUR2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,World,2025,TUR2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,World,2026,TUR2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,World,2027,TUR2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,World,2028,TUR2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,World,2029,TUR2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,World,2000,TKM2000,2271305528.70,929621864.30,0.00,48286238.70,977908103.00,1293397425.70,48.29,929.62,0.00,1293.40,101.20,347.41,2271.31
Turkmenistan,TKM,World,2001,TKM2001,1855919905.10,893798047.60,0.00,53555433.10,947353480.70,908566424.40,53.56,893.80,0.00,908.57,98.64,409.61,1855.92
Turkmenistan,TKM,World,2002,TKM2002,1583048048.20,902613278.40,0.00,53926765.40,956540043.80,626508004.40,53.93,902.61,0.00,626.51,83.19,428.01,1583.05
Turkmenistan,TKM,World,2003,TKM2003,1445254581.40,987235202.40,0.00,47517874.90,1034753077.30,410501504.10,47.52,987.24,0.00,410.50,43.28,365.98,1445.25
Turkmenistan,TKM,World,2004,TKM2004,1226597935.10,945203295.40,0.00,45832390.60,991035686.00,235562249.10,45.83,945.20,0.00,235.56,39.79,332.33,1226.60
Turkmenistan,TKM,World,2005,TKM2005,877830723.30,744417432.80,0.00,40445217.30,784862650.10,92968073.20,40.45,744.42,0.00,92.97,37.29,189.14,877.83
Turkmenistan,TKM,World,2006,TKM2006,730469932.00,635570014.40,0.00,30079927.60,665649942.00,64819990.00,30.08,635.57,0.00,64.82,32.27,188.01,730.47
Turkmenistan,TKM,World,2007,TKM2007,674253666.70,593217727.30,0.00,34860939.40,628078666.70,46175000.00,34.86,593.22,0.00,46.18,29.68,164.56,674.25
Turkmenistan,TKM,World,2008,TKM2008,666171906.80,587755450.10,0.00,47633456.70,635388906.80,30783000.00,47.63,587.76,0.00,30.78,26.72,143.67,666.17
Turkmenistan,TKM,World,2009,TKM2009,596040639.10,481253965.50,0.00,99394673.60,580648639.10,15392000.00,99.39,481.25,0.00,15.39,20.09,151.22,596.04
Turkmenistan,TKM,World,2010,TKM2010,1513130739.80,1416714970.30,0.00,96415769.50,1513130739.80,0.00,96.42,1416.71,0.00,0.00,49.92,134.81,1513.13
Turkmenistan,TKM,World,2011,TKM2011,4108655976.50,3964528059.00,0.00,144127917.50,4108655976.50,..,144.13,3964.53,0.00,0.00,123.88,131.72,4108.66
Turkmenistan,TKM,World,2012,TKM2012,6315347767.40,6095354687.80,0.00,219993079.60,6315347767.40,..,219.99,6095.35,0.00,0.00,229.38,71.38,6315.35
Turkmenistan,TKM,World,2013,TKM2013,8053577436.70,7756861137.80,0.00,296716298.90,8053577436.70,..,296.72,7756.86,0.00,0.00,338.75,98.44,8053.58
Turkmenistan,TKM,World,2014,TKM2014,7213731154.50,6907639665.80,0.00,306091488.70,7213731154.50,0.00,306.09,6907.64,0.00,0.00,358.55,1188.13,7213.73
Turkmenistan,TKM,World,2015,TKM2015,6868894345.30,6536339514.30,0.00,332554831.00,6868894345.30,0.00,332.55,6536.34,0.00,0.00,273.61,1182.10,6868.89
Turkmenistan,TKM,World,2016,TKM2016,7891830350.80,7461901340.40,0.00,429929010.40,7891830350.80,0.00,429.93,7461.90,0.00,0.00,318.99,1178.15,7891.83
Turkmenistan,TKM,World,2017,TKM2017,8087914879.20,7429484177.50,0.00,441474355.90,7870958533.40,216956345.80,441.47,7429.48,0.00,216.96,338.71,1366.36,8087.91
Turkmenistan,TKM,World,2018,TKM2018,7722184515.80,6923751919.80,0.00,431894066.00,7355645985.80,366538530.00,431.89,6923.75,0.00,366.54,363.21,1437.41,7722.18
Turkmenistan,TKM,World,2019,TKM2019,6375949945.60,5404172978.80,0.00,471084139.80,5875257118.60,500692827.00,471.08,5404.17,0.00,500.69,354.42,1792.96,6375.95
Turkmenistan,TKM,World,2020,TKM2020,5342213107.00,4053269810.60,0.00,673070000.00,4726339810.60,615873296.40,673.07,4053.27,0.00,615.87,239.24,1839.42,5342.21
Turkmenistan,TKM,World,2021,TKM2021,4386482786.60,2972852060.10,0.00,805134052.90,3777986113.00,608496673.60,805.13,2972.85,0.00,608.50,203.93,1423.30,4386.48
Turkmenistan,TKM,World,2022,TKM2022,..,..,0.00,..,..,..,1109.81,2262.80,0.00,614.36,184.46,919.28,3986.97
Turkmenistan,TKM,World,2023,TKM2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,207.39,946.56,0.00
Turkmenistan,TKM,World,2024,TKM2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,World,2025,TKM2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,World,2026,TKM2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,World,2027,TKM2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,World,2028,TKM2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,World,2029,TKM2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,World,2000,UGA2000,3051302316.50,393055749.60,3842000.00,2633974671.00,3027030420.60,24271895.90,2633.97,393.06,3.84,20.43,20.51,26.34,3051.30
Uganda,UGA,World,2001,UGA2001,3304841244.10,448518589.20,3842000.00,2823480218.70,3271998807.90,32842436.20,2823.48,448.52,3.84,29.00,12.44,17.86,3304.84
Uganda,UGA,World,2002,UGA2002,3564532076.70,370213734.50,3842000.00,3169519932.00,3539733666.50,24798410.20,3169.52,370.21,3.84,20.96,22.46,26.32,3564.53
Uganda,UGA,World,2003,UGA2003,4150224637.90,370286724.40,0.00,3776086996.30,4146373720.70,3850917.20,3776.09,370.29,0.00,3.85,25.07,38.30,4150.22
Uganda,UGA,World,2004,UGA2004,4417544312.80,317278678.60,0.00,4096859334.50,4414138013.10,3406299.70,4096.86,317.28,0.00,3.41,33.62,36.58,4417.54
Uganda,UGA,World,2005,UGA2005,4208684834.60,274265117.50,0.00,3932209483.60,4206474601.10,2210233.50,3932.21,274.27,0.00,2.21,32.63,98.94,4208.68
Uganda,UGA,World,2006,UGA2006,1099379621.10,247940025.80,0.00,849688832.20,1097628858.00,1750763.10,849.69,247.94,0.00,1.75,23.91,69.82,1099.38
Uganda,UGA,World,2007,UGA2007,1570675716.40,234631418.90,0.00,1334957702.70,1569589121.60,1086594.80,1334.96,234.63,0.00,1.09,12.45,49.51,1570.68
Uganda,UGA,World,2008,UGA2008,1780109736.00,219264468.10,0.00,1560431052.70,1779695520.80,414215.20,1560.43,219.26,0.00,0.41,15.20,52.10,1780.11
Uganda,UGA,World,2009,UGA2009,2247244064.60,229805880.20,0.00,2017232749.60,2247038629.80,205434.80,2017.23,229.81,0.00,0.21,18.13,49.02,2247.24
